"WorkerID","TrialName","AgeCategory","Hands","TrialOrder","NPlacements","LastPlace","FirstPlace","SuccessByOnline","Success","AvgAbsYOffset","FirstYOffset","AvgAbsXOffset","FirstXOffset","AvgTimeDiff","TookABreak","Age","MedianMotorErr","MedianMotorRT","Gender","IQ_BPVS","IQ_Ravens"
"OC16","GoalMove","kids","1h",15,8,132.208,11.095,FALSE,FALSE,46.4658937854923,120.040983683149,9.15028481924817,8.89192471727032,17.3018571428571,FALSE,10.72,4.56116802241908,1.7435,"Male",106,95
"OC16","Remove","kids","1h",1,12,181.064,12.776,FALSE,FALSE,21.7665128691719,20.1360607616786,25.1998121648655,3.35601012694643,15.2989090909091,FALSE,10.72,4.56116802241908,1.7435,"Male",106,95
"OC16","SeeSaw","kids","1h",8,2,28.813,10.061,TRUE,FALSE,35,42,0,0,18.752,FALSE,10.72,4.56116802241908,1.7435,"Male",106,95
"OC16","Basic","kids","1h",10,5,72.685,7.092,TRUE,TRUE,34.6881214662551,19.1391443857913,88.726306871714,14.8174021051287,16.39825,FALSE,10.72,4.56116802241908,1.7435,"Male",106,95
"OC16","Trap","kids","1h",2,2,19.303,7.152,TRUE,TRUE,38.0277142326879,43.0554284653759,1.8558374338524,3.7116748677048,12.151,FALSE,10.72,4.56116802241908,1.7435,"Male",106,95
"OC16","Balance","kids","1h",5,11,131.285,7.261,TRUE,TRUE,45.7001778176512,17.8251747410688,28.9133721114638,27.4233457554905,12.4024,FALSE,10.72,4.56116802241908,1.7435,"Male",106,95
"OC16","BalanceUnder","kids","1h",6,1,35.097,35.097,TRUE,TRUE,24,24,0,0,NA,FALSE,10.72,4.56116802241908,1.7435,"Male",106,95
"OC17","GoalMove","kids","1h",10,6,122.665,43.85,FALSE,FALSE,77.3909494712628,203,37.1330365791555,45,15.763,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC17","Bridge","kids","1h",14,3,101.66,14.675,FALSE,FALSE,54,66,0,0,43.4925,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC17","Catapult","kids","1h",13,5,76.739,16.426,FALSE,FALSE,44.8,43,6.2,1,15.07825,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC17","FallAlt","kids","1h",5,4,143.184,41.711,FALSE,FALSE,59.5,41,0.75,3,33.8243333333333,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC17","Falling_A","kids","1h",8,3,74.013,41.514,FALSE,FALSE,95.3333333333333,81,30.6666666666667,0,16.2495,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC17","Gap","kids","1h",4,4,102.772,32.786,TRUE,TRUE,32.3591402296721,52.0066785399571,2.44356546076919,1.55243816537185,23.3286666666667,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC17","Remove","kids","1h",9,2,41.273,18.404,TRUE,TRUE,4.01941932430907,8.03883864861814,31.5970966215454,40.1941932430908,22.869,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC17","SeeSaw","kids","1h",12,3,81.332,43.19,FALSE,FALSE,15.2234581493202,2.67037444796046,68.0009055031998,162.0027165096,19.071,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC17","TableCreative","kids","1h",6,4,109.596,21.129,FALSE,FALSE,28.043771318601,30.1640202462911,8.19470516081775,18.2387099163621,29.489,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC17","Unbox","kids","1h",11,1,15.349,15.349,TRUE,TRUE,42,42,0,0,NA,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC17","Trap","kids","1h",3,4,149.751,12.278,FALSE,FALSE,91.7644295489087,38.9659742157389,13.2619170805909,14.7041412134863,45.8243333333333,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC17","Balance","kids","1h",7,3,96.248,19.854,FALSE,FALSE,69.5643616027469,25,31.4634469673311,0,38.197,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC17","BalanceUnder","kids","1h",2,8,275.738,56.763,FALSE,FALSE,27.4362168894342,18.5060845773462,11.761261825782,5.55182537320385,31.2821428571429,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC17","Basic","kids","1h",15,4,82.514,19.029,TRUE,TRUE,29.5207409628247,82.7592632613647,74.6113548234211,221.945296928205,21.1616666666667,FALSE,5.14,16.089132484637,5.8685,"Female",109,110
"OC18","Balance","kids","1h",2,2,27.892,6.852,TRUE,TRUE,43.0398115463009,72.0796230926017,3.72825636685872,7.45651273371743,21.04,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC18","Catapult","kids","1h",8,7,73.363,8.394,TRUE,TRUE,233.488575422736,316,22.2107387992172,47,10.8281666666667,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC18","FallAlt","kids","1h",9,9,80.011,11.923,TRUE,TRUE,71.667122460383,156.004102143447,0.40546875150993,3.64921876358937,8.511,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC18","Falling_A","kids","1h",14,1,11.894,11.894,TRUE,TRUE,55,55,0,0,NA,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC18","Bridge","kids","1h",13,2,17.892,7.3,TRUE,TRUE,59.0005189772694,70.0010379545388,0.411770811497263,0.823541622994526,10.592,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC18","GoalMove","kids","1h",3,8,119.236,9.176,FALSE,FALSE,32.9041912535246,0,80.9717373857187,59,15.7228571428571,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC18","Remove","kids","1h",1,3,70.844,25.967,TRUE,TRUE,96,63,55.3333333333333,73,22.4385,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC18","SeeSaw","kids","1h",10,5,55.975,17.102,TRUE,TRUE,41,44,0,0,9.71825,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC18","Gap","kids","1h",5,1,27.181,27.181,TRUE,TRUE,43,43,0,0,NA,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC18","TableCreative","kids","1h",15,3,35.802,13.586,TRUE,TRUE,31.3333333333333,46,11,0,11.108,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC18","Trap","kids","1h",4,1,33.392,33.392,TRUE,TRUE,37,37,0,0,NA,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC18","BalanceUnder","kids","1h",12,2,28.439,12.461,TRUE,TRUE,35,43,0,0,15.978,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC18","Basic","kids","1h",11,1,6.988,6.988,TRUE,TRUE,333.003961965204,333.003961965204,7.65526349345296,7.65526349345296,NA,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC18","Unbox","kids","1h",6,3,49.003,9.187,TRUE,TRUE,46.3333333333333,67,3.33333333333333,0,19.908,FALSE,9.74,5.16999354238809,2.5235,"Female",89,110
"OC19","Remove","kids","1h",8,3,74.206,23.781,TRUE,TRUE,62.7437691347128,47.8763931842166,5.39115837218992,9.96271743715064,25.2125,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC19","BalanceUnder","kids","1h",5,6,150.013,28.011,TRUE,TRUE,55.5462006755961,103.273883632926,25.028094909066,22.4508442680275,24.4004,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC19","Basic","kids","1h",3,2,53.142,18.006,TRUE,FALSE,12.8162878816298,16.6325757632596,33.3249458967836,54.6498917935671,35.136,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC19","Bridge","kids","1h",2,8,204.217,31.04,FALSE,FALSE,32.2936875974937,1.52569209040939,4.07022283830543,6.4079067797195,24.7395714285714,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC19","Balance","kids","1h",7,1,29.718,29.718,TRUE,TRUE,23.666666030884,23.666666030884,0,0,NA,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC19","Catapult","kids","1h",6,4,87.478,15.31,TRUE,TRUE,106.874855395519,19.4994215820773,8.04040289881394,5.16161159525575,24.056,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC19","FallAlt","kids","1h",11,3,67.079,26.759,TRUE,TRUE,76.8590469284625,90.5771407853877,8.62639436051311,25.8791830815393,20.16,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC19","Falling_A","kids","1h",15,7,111.2,44.184,TRUE,FALSE,189.714285714286,215,8.42857142857143,0,11.1693333333333,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC19","Gap","kids","1h",10,3,47.999,10.839,TRUE,TRUE,48.4814079831925,64.1224707243788,11.7388324801359,26.3066546561554,18.58,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC19","GoalMove","kids","1h",16,39,435.035,16.933,FALSE,FALSE,76.7784291343023,94.0157566378916,72.7332789177015,4.31264938705925,11.0026842105263,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC19","Trap","kids","1h",14,3,77.027,12.186,TRUE,TRUE,138.667296429249,111.001889287746,0.587311583533051,1.76193475059915,32.4205,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC19","Unbox","kids","1h",12,4,79.45,19.764,TRUE,TRUE,194.912760782038,136.651043128151,10.4071986488327,41.6287945953307,19.8953333333333,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC19","SeeSaw","kids","1h",13,5,79.551,18.591,TRUE,FALSE,86.8,33,0,0,15.24,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC19","TableCreative","kids","1h",9,7,160.765,39.132,TRUE,FALSE,86.7260389629297,75.0496309364641,14.8442558075701,56.9342027793865,20.2721666666667,FALSE,5.69,12.6973652515354,3.2845,"Female",106,125
"OC20","Basic","kids","1h",3,3,94.057,20.3,TRUE,TRUE,111.899494637792,54.9248165514796,79.4926655199681,194.564180665411,36.8785,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC20","Bridge","kids","1h",5,4,100.931,23.565,TRUE,TRUE,52.5,48,0.25,0,25.7886666666667,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC20","Falling_A","kids","1h",4,3,104.565,43.229,TRUE,TRUE,71.6666666666667,78,7,7,30.668,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC20","Unbox","kids","1h",2,2,50.46,23.636,TRUE,TRUE,96.6401468774213,87.2802937548427,15.0568915445924,17.1137830891848,26.824,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC20","Gap","kids","1h",13,1,7.745,7.745,TRUE,TRUE,41,41,0,0,NA,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC20","GoalMove","kids","1h",7,8,226.941,59.268,TRUE,TRUE,94.7472208038925,141.51576362219,42.2051365061197,38.1003978982819,23.9532857142857,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC20","Catapult","kids","1h",1,4,98.25,19.363,TRUE,TRUE,159.787689398771,30,7.21966991411009,17,26.2956666666667,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC20","FallAlt","kids","1h",9,5,185.984,59.92,TRUE,FALSE,56,53,0,0,31.516,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC20","Trap","kids","1h",6,1,77.837,77.837,TRUE,TRUE,33,33,0,0,NA,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC20","Remove","kids","1h",10,3,105.029,51.075,TRUE,TRUE,33.3333333333333,100,76.3333333333333,157,26.977,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC20","TableCreative","kids","1h",8,3,143.303,94.937,FALSE,FALSE,33,49,9.33333333333333,0,24.183,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC20","BalanceUnder","kids","1h",14,4,91.899,25.955,TRUE,TRUE,46,54,21.5,0,21.9813333333333,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC20","SeeSaw","kids","1h",15,1,38.503,38.503,TRUE,TRUE,44,44,0,0,NA,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC20","Balance","kids","1h",11,12,264.974,24.751,FALSE,FALSE,115.083333333333,45,14.8333333333333,0,21.8384545454545,FALSE,6.72,10.9569062424125,6.5915,"Male",108,100
"OC21","Gap","kids","1h",8,1,5.699,5.699,TRUE,TRUE,64,64,0,0,NA,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC21","Balance","kids","1h",14,4,32.964,7.878,TRUE,TRUE,66.2037859990315,65.8151439961262,11.8129745634073,47.251898253629,8.362,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC21","BalanceUnder","kids","1h",7,2,15.743,7.486,TRUE,TRUE,97.5,86,0,0,8.257,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC21","Basic","kids","1h",6,4,31.038,4.744,TRUE,TRUE,127.595333628498,90.0061187030896,11.1264091633784,2.57160339151685,8.76466666666667,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC21","Catapult","kids","1h",5,7,46.601,6.098,TRUE,TRUE,194.714285714286,76,7,40,6.7505,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC21","FallAlt","kids","1h",9,5,29.688,6.019,TRUE,TRUE,56.769562773986,79.8478138699302,8.75750216637945,43.7875108318972,5.91725,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC21","Falling_A","kids","1h",13,5,30.363,5.944,TRUE,TRUE,101,45,16.2,59,6.10475,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC21","Trap","kids","1h",11,1,4.145,4.145,TRUE,TRUE,97,97,0,0,NA,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC21","Unbox","kids","1h",3,1,7.862,7.862,TRUE,TRUE,117,117,0,0,NA,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC21","GoalMove","kids","1h",1,20,156.998,8.629,FALSE,FALSE,72.4108670264756,0,64.617966102577,46,7.80889473684211,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC21","Bridge","kids","1h",12,2,13.01,6.68,TRUE,TRUE,66.5230907525499,74.0461815050998,2.9119284861556,5.82385697231121,6.33,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC21","Remove","kids","1h",4,9,82.909,9.283,TRUE,TRUE,36.0245479311198,6,48.1288362995619,40,9.20325,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC21","TableCreative","kids","1h",15,19,143.517,4.664,FALSE,FALSE,145.979444104589,180,38.643398351073,0,7.71405555555556,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC21","SeeSaw","kids","1h",2,7,69.863,14.484,TRUE,TRUE,57.8571428571429,77,0,0,9.22983333333333,FALSE,9.8,14.1855469564231,1.261,"Male",126,110
"OC22","FallAlt","kids","1h",10,3,88.862,15.605,TRUE,TRUE,101.000255056495,183.000765169486,0.616164192489843,1.84849257746953,36.6285,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC22","BalanceUnder","kids","1h",4,4,112.763,20.546,TRUE,TRUE,36.75,42,0,0,30.739,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC22","Basic","kids","1h",13,1,12.997,12.997,TRUE,FALSE,32.0120239013317,32.0120239013317,18.4958360318806,18.4958360318806,NA,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC22","GoalMove","kids","1h",5,6,125.406,12.172,FALSE,FALSE,25.8357274602924,0,42.0572824678474,64,22.6468,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC22","Bridge","kids","1h",12,2,75.077,27.632,TRUE,TRUE,66,79,0,0,47.445,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC22","Catapult","kids","1h",9,2,30.897,13.92,TRUE,TRUE,227,45,0,0,16.977,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC22","Falling_A","kids","1h",14,5,83.764,16.986,TRUE,TRUE,88.8958657460012,228,25.0308015033651,0,16.6945,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC22","Gap","kids","1h",15,1,16.663,16.663,TRUE,TRUE,51,51,0,0,NA,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC22","Unbox","kids","1h",2,12,442.605,19.797,FALSE,FALSE,64.7395407803111,33.8744893637337,2.31158993520758,18.739079222491,38.4370909090909,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC22","SeeSaw","kids","1h",3,2,38.619,16.361,TRUE,FALSE,48.5,53,0,0,22.258,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC22","Balance","kids","1h",7,2,40.97,14.939,TRUE,TRUE,54.5,77,0,0,26.031,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC22","Trap","kids","1h",1,3,94.533,17.475,TRUE,TRUE,43.0948393198897,37.1298285228793,8.04669651673157,15.2887529211856,38.529,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC22","TableCreative","kids","1h",6,8,195.68,28.361,FALSE,FALSE,75.9623569750362,64,16.5935149783049,0,23.9027142857143,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC22","Remove","kids","1h",8,6,149.726,17.723,FALSE,FALSE,113.5,28,19,0,26.4006,FALSE,7.16,10.0631163446528,4.111,"Female",101,105
"OC26","Bridge","kids","1h",9,3,33.11,9.192,TRUE,TRUE,57.6666666666667,64,0,0,11.959,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC26","Remove","kids","1h",4,4,61.932,11.488,TRUE,TRUE,30,18,24.75,0,16.8146666666667,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC26","Balance","kids","1h",12,10,100.015,9.803,FALSE,FALSE,42.1724360664963,47,10.9820047325762,0,10.0235555555556,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC26","Catapult","kids","1h",11,10,116.164,7.995,FALSE,FALSE,71.4631660939333,74,8.36569349987049,0,12.0187777777778,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC26","Trap","kids","1h",7,3,62.01,11.685,TRUE,TRUE,54.1183849778182,35.3551549334545,23.8506997566955,71.5520992700866,25.1625,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC26","Falling_A","kids","1h",1,2,66.586,27.369,TRUE,TRUE,148.5,148,0,0,39.217,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC26","BalanceUnder","kids","1h",14,4,43.4,14.619,TRUE,TRUE,37.75,38,13.75,55,9.59366666666667,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC26","FallAlt","kids","1h",3,3,51.428,12.691,TRUE,TRUE,57,60,0,0,19.3685,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC26","Gap","kids","1h",5,1,7.451,7.451,TRUE,TRUE,57,57,0,0,NA,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC26","Basic","kids","1h",8,3,55.922,8.319,TRUE,TRUE,65.8813103531606,78.7785209059831,173.424679060274,268.606282125219,23.8015,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC26","TableCreative","kids","1h",13,17,186.103,17.569,FALSE,FALSE,32.1176470588235,12,8.11764705882353,16,10.533375,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC26","SeeSaw","kids","1h",2,5,115.663,8.95,FALSE,FALSE,38.6496014977479,42,48.9145472996166,125,26.67825,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC26","GoalMove","kids","1h",15,9,118.609,6.236,FALSE,FALSE,19.0629472437762,0,14.8509502904935,57,14.046625,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC26","Unbox","kids","1h",6,5,85.869,12.118,TRUE,TRUE,56,36,7.2,0,18.43775,FALSE,7.4,5.90147597712377,2.3395,"Male",102,115
"OC27","Remove","kids","1h",6,3,32.628,6.194,TRUE,TRUE,23.3009022272995,23.8963352253739,15.5016850839547,10.8619705569882,13.217,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC27","BalanceUnder","kids","1h",7,4,30.991,10.238,TRUE,TRUE,28.5,45,0,0,6.91766666666667,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC27","Basic","kids","1h",2,2,22.996,6.596,TRUE,TRUE,16.2921753431601,11.7214761414545,30.0975641741914,23.8691848744074,16.4,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC27","FallAlt","kids","1h",3,14,119.112,5.05,FALSE,FALSE,45.5435815450244,33.909966230291,22.5850861672821,41.9961859845635,8.774,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC27","Falling_A","kids","1h",15,2,13.9,4.512,TRUE,TRUE,72,61,0,0,9.388,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC27","Bridge","kids","1h",12,1,8.834,8.834,TRUE,TRUE,55,55,0,0,NA,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC27","GoalMove","kids","1h",8,32,275.609,10.421,FALSE,FALSE,134.428979317463,121,39.8097597505428,174,8.55445161290323,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC27","Unbox","kids","1h",5,14,134.306,11.425,TRUE,TRUE,30.7142857142857,84,8.07142857142857,0,9.45238461538462,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC27","Gap","kids","1h",4,2,25.451,6.878,TRUE,TRUE,27.9731898907541,14.9463797815082,15.8805268474644,31.7610536949289,18.573,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC27","Catapult","kids","1h",9,6,39.466,5.715,TRUE,TRUE,148.5,28,0,0,6.7502,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC27","Balance","kids","1h",11,16,147.756,4.436,FALSE,FALSE,101.877209117112,49.034170976357,14.8151728212345,45.7652262445998,9.55466666666667,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC27","TableCreative","kids","1h",13,6,43.177,7.531,TRUE,TRUE,79.5506125920882,225,17.0999131902905,0,7.1292,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC27","Trap","kids","1h",14,2,15.693,6.727,TRUE,TRUE,32.5,31,0,0,8.966,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC27","SeeSaw","kids","1h",1,10,117.025,8.068,FALSE,FALSE,50.6930508761743,53.9304858735584,3.94826214683896,13.4826214683896,12.1063333333333,FALSE,10.18,4.98402434239481,1.819,"Male",NA,NA
"OC28","BalanceUnder","kids","1h",3,4,95.072,26.241,TRUE,TRUE,46.4298817288849,53.1773346559167,2.24714081097609,2.24405640937138,22.9436666666667,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC28","GoalMove","kids","1h",5,12,250.1,16.387,TRUE,TRUE,48.1592064852063,37.168214118683,10.6691775651612,0.534367321686496,21.2466363636364,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC28","Balance","kids","1h",9,9,110.196,17.267,TRUE,TRUE,22.4722222222222,23.25,0,0,11.616125,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC28","Catapult","kids","1h",2,1,45.122,45.122,TRUE,TRUE,456.166664123535,456.166664123535,29.75,29.75,NA,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC28","Basic","kids","1h",15,1,17.327,17.327,TRUE,TRUE,18.238164857284,18.238164857284,1.787156994909,1.787156994909,NA,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC28","Falling_A","kids","1h",6,2,41.327,31.138,TRUE,TRUE,43.5,46.25,6.375,0,10.189,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC28","Bridge","kids","1h",11,1,14.124,14.124,TRUE,TRUE,46.8333358764648,46.8333358764648,0,0,NA,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC28","Unbox","kids","1h",4,7,135.735,15.589,TRUE,TRUE,17.3333326067243,35.166664123535,2,3.75,20.0243333333333,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC28","FallAlt","kids","1h",7,7,105.444,14.614,TRUE,TRUE,46.8928571428571,37.75,1.25,8.75,15.1383333333333,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC28","SeeSaw","kids","1h",12,2,14.548,7.626,TRUE,FALSE,46.8333358764648,47.8333358764648,0,0,6.922,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC28","Gap","kids","1h",14,2,24.133,16.175,TRUE,TRUE,49.833335876465,36.833335876465,0,0,7.958,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC28","Trap","kids","1h",8,2,30.583,14.268,TRUE,TRUE,35.2737739365197,38.2975478730394,1.52830590103679,3.05661180207358,16.315,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC28","TableCreative","kids","1h",10,47,539.146,12.306,TRUE,TRUE,46.9862284441065,48.75,7.76972373472335,0,11.4530434782609,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC28","Remove","kids","1h",13,5,92.3,13.107,TRUE,TRUE,25.967284688727,20.166664123535,12.2001815730192,5.75,19.79825,FALSE,7.33,2.80162345717321,3.277,"Female",100,130
"OC3","Balance","kids","1h",4,7,133.479,23.849,FALSE,FALSE,35.8412715366913,46.555557250977,0.523809432983431,0,18.2716666666667,FALSE,8.36,3.57552799357319,1.8815,"Female",88,115
"OC3","Bridge","kids","1h",8,2,34.988,11.198,TRUE,TRUE,43.5000000000002,32.555557250977,0,0,23.79,FALSE,8.36,3.57552799357319,1.8815,"Female",88,115
"OC3","SeeSaw","kids","1h",9,3,46.132,12.088,TRUE,FALSE,41.1111094156901,46.4444427490234,0,0,17.022,FALSE,8.36,3.57552799357319,1.8815,"Female",88,115
"OC3","FallAlt","kids","1h",10,6,101.986,23.877,TRUE,TRUE,54.444442749023,43.444442749023,0,0,15.6218,FALSE,8.36,3.57552799357319,1.8815,"Female",88,115
"OC3","BalanceUnder","kids","1h",12,4,66.266,27.915,TRUE,TRUE,28.805557250977,34.555557250977,0,0,12.7836666666667,FALSE,8.36,3.57552799357319,1.8815,"Female",88,115
"OC3","Catapult","kids","1h",5,6,109.919,12.002,FALSE,FALSE,104.544386160694,58.555557250977,31.986169387383,18.666666030884,19.5834,FALSE,8.36,3.57552799357319,1.8815,"Female",88,115
"OC3","Unbox","kids","1h",7,5,80.618,14.544,TRUE,TRUE,43.155557250977,41.555557250977,1.7333332061768,0,16.5185,FALSE,8.36,3.57552799357319,1.8815,"Female",88,115
"OC3","Falling_A","kids","1h",15,5,72.895,20.656,TRUE,TRUE,50.1419171298889,29.5984711474904,26.5592612008888,123.12963997356,13.05975,FALSE,8.36,3.57552799357319,1.8815,"Female",88,115
"OC3","Basic","kids","1h",1,1,32.84,32.84,TRUE,TRUE,14.786326139644,14.786326139644,35.487180265505,35.487180265505,NA,FALSE,8.36,3.57552799357319,1.8815,"Female",88,115
"OC3","Remove","kids","1h",13,5,85.813,18.762,TRUE,TRUE,30.8,52.444442749023,58.8666667938232,72.333333969116,16.76275,FALSE,8.36,3.57552799357319,1.8815,"Female",88,115
"OC3","Trap","kids","1h",2,3,70.191,20.866,TRUE,TRUE,43.2326390726859,40.5598753894852,1.1361289695293,0.973437443811463,24.6625,FALSE,8.36,3.57552799357319,1.8815,"Female",88,115
"OC3","GoalMove","kids","1h",11,7,113.722,7.973,FALSE,FALSE,36.2747823402344,85.8626649993253,33.6680519513432,17.6469115240816,17.6248333333333,FALSE,8.36,3.57552799357319,1.8815,"Female",88,115
"OC3","Gap","kids","1h",6,8,127.531,11.72,TRUE,TRUE,36.8892249357913,62.3557006013802,50.1520367775501,44.6061638820096,16.5444285714286,FALSE,8.36,3.57552799357319,1.8815,"Female",88,115
